genre_1,genre_2,release_year
Action,Crime,2014
Action,Drama,2014
Crime,Drama,2014
Action,Fantasy,2005
Action,Science_Fiction,2005
Fantasy,Science_Fiction,2005
Adventure,Fantasy,1958
Adventure,Science_Fiction,1958
Fantasy,Science_Fiction,1958
Adventure,Comedy,2012
Adventure,Drama,2012
Comedy,Drama,2012
Comedy,Fantasy,2011
Comedy,Science_Fiction,2011
Fantasy,Science_Fiction,2011
Action,Foreign,1976
Comedy,Drama,2013
Comedy,Romance,2013
Drama,Romance,2013
Drama,Romance,1974
Drama,Romance,2010
Drama,Romance,1943
Action,Adventure,1952
Action,Horror,1973
Action,Adventure,2004
Action,Comedy,2004
Action,Thriller,2004
Adventure,Comedy,2004
Adventure,Thriller,2004
Comedy,Thriller,2004
Drama,Horror,2004
Drama,Thriller,2004
Horror,Thriller,2004
Adventure,Animation,2014
Adventure,Family,2014
Animation,Family,2014
Drama,Science_Fiction,2014
Drama,Thriller,2014
Science_Fiction,Thriller,2014
Action,Crime,2014
Action,Drama,2014
Action,Thriller,2014
Crime,Drama,2014
Crime,Thriller,2014
Drama,Thriller,2014
Comedy,Drama,2014
Comedy,Romance,2014
Drama,Romance,2014
Comedy,Crime,2014
Comedy,Drama,2014
Crime,Drama,2014
Action,Comedy,1990
Action,Drama,1990
Action,Thriller,1990
Drama,Thriller,1990
Drama,Romance,2007
Drama,Mystery,2001
Drama,Thriller,2001
Mystery,Thriller,2001
Comedy,Drama,1944
Comedy,Crime,1962
Action,Drama,2011
Action,Thriller,2011
Action,War,2011
Drama,Thriller,2011
Drama,War,2011
Thriller,War,2011
Animation,Family,2011
Action,Adventure,2011
Action,Thriller,2011
Adventure,Thriller,2011
Action,Drama,2013
Action,Thriller,2013
Drama,Thriller,2013
Animation,Comedy,1947
Action,Comedy,2013
Action,Drama,2013
Comedy,Drama,2013
Comedy,Romance,2014
Comedy,Drama,1971
Comedy,Romance,1978
Comedy,Romance,2009
Comedy,Drama,2013
Drama,Foreign,2007
Animation,Family,2009
Drama,History,2013
Documentary,Music,2013
Action,Thriller,1976
Action,Foreign,1975
Action,Thriller,1975
Foreign,Thriller,1975
Drama,War,2013
Crime,Drama,1938
Comedy,Drama,1932
Horror,Romance,1960
Animation,Science_Fiction,2013
Drama,Mystery,1946
Drama,Romance,1946
Drama,Thriller,1946
Mystery,Romance,1946
Mystery,Thriller,1946
Romance,Thriller,1946
Action,Drama,1971
Action,Western,1971
Drama,Western,1971
Drama,Romance,1978
Comedy,Drama,1929
Action,Drama,1977
Action,Mystery,1977
Action,Thriller,1977
Drama,Mystery,1977
Drama,Thriller,1977
Mystery,Thriller,1977
Comedy,Drama,1975
Comedy,Music,1975
Drama,Music,1975
Horror,Mystery,2009
Horror,Thriller,2009
Mystery,Thriller,2009
Drama,Mystery,2002
Drama,Thriller,2002
Mystery,Thriller,2002
Horror,Thriller,2009
Action,Thriller,1989
Action,Adventure,2014
Action,Science_Fiction,2014
Adventure,Science_Fiction,2014
Comedy,Horror,2012
Comedy,Crime,2012
Comedy,Romance,2012
Crime,Romance,2012
Action,Animation,2012
Action,Science_Fiction,2012
Animation,Science_Fiction,2012
Adventure,Drama,2014
Adventure,Animation,2014
Adventure,Comedy,2014
Adventure,Family,2014
Animation,Comedy,2014
Animation,Family,2014
Comedy,Family,2014
Action,Animation,2014
Action,Science_Fiction,2014
Animation,Science_Fiction,2014
Adventure,Family,2013
Drama,Music,1966
Crime,Drama,1976
Crime,History,1976
Drama,History,1976
Crime,Drama,2011
Drama,Romance,2013
Crime,Drama,2013
Crime,Thriller,2013
Drama,Thriller,2013
Comedy,Mystery,1978
Comedy,Thriller,1978
Mystery,Thriller,1978
Drama,Horror,1968
Drama,Science_Fiction,1968
Horror,Science_Fiction,1968
Crime,Drama,1933
Documentary,Music,2013
Drama,TV_Movie,1995
Drama,Thriller,1995
TV_Movie,Thriller,1995
Action,Adventure,2010
Action,Fantasy,2010
Action,Horror,2010
Adventure,Fantasy,2010
Adventure,Horror,2010
Fantasy,Horror,2010
Action,Adventure,1976
Action,Adventure,1979
Action,Comedy,1979
Adventure,Comedy,1979
Adventure,Drama,1928
Action,Horror,2007
Action,Western,2007
Horror,Western,2007
Comedy,Foreign,1978
Action,Western,1971
Drama,Romance,1978
Drama,War,1965
Comedy,Mystery,2005
Comedy,Crime,2012
Comedy,Drama,1999
Comedy,Romance,1999
Drama,Romance,1999
Horror,Thriller,2014
Action,Adventure,2014
Adventure,Comedy,2014
Adventure,Crime,2014
Adventure,Family,2014
Comedy,Crime,2014
Comedy,Family,2014
Crime,Family,2014
Drama,Foreign,2006
Drama,Romance,2006
Drama,Thriller,2006
Foreign,Romance,2006
Foreign,Thriller,2006
Romance,Thriller,2006
Comedy,Crime,2013
Comedy,Drama,2013
Crime,Drama,2013
Drama,Family,2002
Crime,Drama,1982
Crime,Drama,2013
Crime,Thriller,2013
Drama,Thriller,2013
Comedy,Drama,2013
Adventure,Drama,2005
Adventure,Horror,2005
Adventure,Thriller,2005
Drama,Horror,2005
Drama,Thriller,2005
Horror,Thriller,2005
Comedy,Romance,2012
Drama,History,2013
Comedy,Drama,1965
Action,Comedy,2012
Comedy,Drama,2012
Action,Drama,1937
Action,Western,1937
Drama,Western,1937
Crime,Thriller,2012
Science_Fiction,Thriller,2013
Drama,History,1922
Action,Crime,2014
Action,Thriller,2014
Crime,Thriller,2014
Action,Romance,2012
Action,Thriller,2012
Romance,Thriller,2012
Drama,Thriller,2013
Action,Drama,1975
Action,Thriller,1975
Drama,Thriller,1975
Drama,Thriller,2012
Action,Adventure,1977
Action,Comedy,1977
Action,Thriller,1977
Adventure,Comedy,1977
Adventure,Thriller,1977
Comedy,Thriller,1977
Comedy,Fantasy,2010
Comedy,Science_Fiction,2010
Fantasy,Science_Fiction,2010
Comedy,Documentary,2012
Comedy,Drama,2012
Documentary,Drama,2012
Crime,Drama,2012
Crime,Mystery,2012
Crime,Romance,2012
Drama,Mystery,2012
Drama,Romance,2012
Mystery,Romance,2012
Adventure,Animation,2005
Adventure,Mystery,2005
Animation,Mystery,2005
Mystery,Thriller,2013
Drama,Thriller,2012
Drama,Music,2013
Crime,Drama,2002
Crime,Thriller,2002
Drama,Thriller,2002
Action,Adventure,1952
Action,Drama,1952
Action,Thriller,1952
Adventure,Drama,1952
Adventure,Thriller,1952
Drama,Thriller,1952
Drama,Fantasy,1997
Drama,Romance,1997
Fantasy,Romance,1997
Adventure,War,1937
Action,Crime,2014
Action,Thriller,2014
Crime,Thriller,2014
Action,Crime,2013
Action,Drama,2013
Action,Thriller,2013
Crime,Drama,2013
Crime,Thriller,2013
Drama,Thriller,2013
Action,Thriller,2013
Action,Science_Fiction,1991
Action,Thriller,1991
Science_Fiction,Thriller,1991
Crime,Drama,1979
Action,Crime,1974
Action,Drama,1974
Crime,Drama,1974
Action,Comedy,2011
Action,Romance,2011
Action,Thriller,2011
Comedy,Romance,2011
Comedy,Thriller,2011
Romance,Thriller,2011
Comedy,Drama,2009
Comedy,Foreign,2009
Comedy,Romance,2009
Drama,Foreign,2009
Drama,Romance,2009
Foreign,Romance,2009
Comedy,Romance,1966
Action,Comedy,1993
Documentary,Drama,2011
Documentary,History,2011
Drama,History,2011
Action,Crime,2010
Action,Drama,2010
Crime,Drama,2010
Action,Adventure,2014
Action,Fantasy,2014
Adventure,Fantasy,2014
Drama,Music,1973
Action,Crime,1973
Action,Adventure,2014
Action,Animation,2014
Adventure,Animation,2014
Horror,Science_Fiction,1966
Action,Science_Fiction,1992
Action,Thriller,1992
Science_Fiction,Thriller,1992
Comedy,Drama,1952
Comedy,Family,1951
Comedy,Fantasy,1951
Family,Fantasy,1951
Action,Crime,1973
Drama,Horror,1958
Drama,Science_Fiction,1958
Horror,Science_Fiction,1958
Horror,Science_Fiction,2010
Drama,Thriller,2014
Drama,Thriller,1974
Action,Adventure,1994
Action,Science_Fiction,1994
Adventure,Science_Fiction,1994
Mystery,Romance,1932
Fantasy,Romance,2014
Comedy,Horror,2013
Drama,Romance,1974
Action,Adventure,1977
Action,Drama,1977
Action,War,1977
Adventure,Drama,1977
Adventure,War,1977
Drama,War,1977
Action,Adventure,1978
Action,Drama,1978
Adventure,Drama,1978
Crime,Drama,2007
Crime,Mystery,2007
Drama,Mystery,2007
Adventure,Animation,2014
Adventure,Comedy,2014
Adventure,Family,2014
Animation,Comedy,2014
Animation,Family,2014
Comedy,Family,2014
Comedy,Documentary,2014
Comedy,History,2014
Documentary,History,2014
Drama,Mystery,2013
Drama,Romance,2014
Drama,Science_Fiction,2014
Romance,Science_Fiction,2014
Documentary,Family,2014
Action,Adventure,2009
Action,Drama,2009
Action,Thriller,2009
Adventure,Drama,2009
Adventure,Thriller,2009
Drama,Thriller,2009
Drama,Romance,1961
Drama,War,1961
Romance,War,1961
Drama,Mystery,2014
Drama,Science_Fiction,2014
Drama,Thriller,2014
Mystery,Science_Fiction,2014
Mystery,Thriller,2014
Science_Fiction,Thriller,2014
Comedy,Drama,1970
Action,Comedy,2013
Action,Horror,2013
Action,Thriller,2013
Comedy,Horror,2013
Comedy,Thriller,2013
Horror,Thriller,2013
Drama,Horror,2011
Drama,Thriller,2011
Horror,Thriller,2011
Drama,Music,1930
Comedy,Romance,1971
Comedy,Romance,2013
Drama,Foreign,1998
Drama,Thriller,1998
Foreign,Thriller,1998
Comedy,Romance,2014
Comedy,Horror,2014
Action,Animation,2004
Action,Comedy,2004
Action,Family,2004
Animation,Comedy,2004
Animation,Family,2004
Comedy,Family,2004
Documentary,Horror,2007
Documentary,History,2002
Comedy,Drama,2013
Action,Comedy,2014
Action,Fantasy,2014
Comedy,Fantasy,2014
Crime,Thriller,2002
Comedy,Romance,2013
Comedy,War,1970
Fantasy,Horror,2013
Fantasy,Science_Fiction,2013
Horror,Science_Fiction,2013
Action,Crime,2014
Action,Drama,2014
Crime,Drama,2014
Crime,Drama,2013
Crime,Thriller,2013
Drama,Thriller,2013
Comedy,Music,1935
Music,Romance,1937
Family,Music,1944
Drama,Music,1939
Drama,Romance,1939
Music,Romance,1939
Crime,Horror,1995
Crime,Mystery,1995
Crime,Thriller,1995
Horror,Mystery,1995
Horror,Thriller,1995
Mystery,Thriller,1995
Drama,Western,1975
Action,Adventure,2012
Action,Drama,2012
Action,War,2012
Adventure,Drama,2012
Adventure,War,2012
Drama,War,2012
Adventure,Comedy,2013
Adventure,Drama,2013
Comedy,Drama,2013
Drama,Thriller,2014
Action,Drama,1964
Action,Foreign,1964
Action,History,1964
Drama,Foreign,1964
Drama,History,1964
Foreign,History,1964
Action,Drama,2001
Action,Thriller,2001
Drama,Thriller,2001
Action,Crime,2014
Action,Thriller,2014
Crime,Thriller,2014
Crime,Mystery,1933
Crime,Thriller,1933
Mystery,Thriller,1933
Comedy,Drama,1934
Comedy,Family,1934
Drama,Family,1934
Drama,Mystery,1933
Action,Comedy,1944
Action,Drama,1944
Action,Music,1944
Action,Western,1944
Comedy,Drama,1944
Comedy,Music,1944
Comedy,Western,1944
Drama,Music,1944
Drama,Western,1944
Music,Western,1944
Comedy,Documentary,2014
Comedy,Drama,2014
Documentary,Drama,2014
Action,Adventure,2014
Action,Drama,2014
Action,History,2014
Action,Romance,2014
Adventure,Drama,2014
Adventure,History,2014
Adventure,Romance,2014
Drama,History,2014
Drama,Romance,2014
History,Romance,2014
Action,Science_Fiction,2013
Action,Foreign,1965
Action,Science_Fiction,1965
Foreign,Science_Fiction,1965
Action,Drama,1982
Comedy,Family,2011
Comedy,Romance,2011
Family,Romance,2011
Comedy,Family,2009
Comedy,Romance,2009
Family,Romance,2009
Comedy,Family,2013
Comedy,Romance,2013
Family,Romance,2013
Horror,Thriller,2013
Comedy,Crime,1978
Drama,Family,2009
Adventure,Drama,1971
Adventure,Western,1971
Drama,Western,1971
Action,Comedy,2010
Action,Crime,2010
Comedy,Crime,2010
Drama,Science_Fiction,1969
Drama,War,1969
Science_Fiction,War,1969
Horror,Thriller,2013
Adventure,Animation,2013
Adventure,Comedy,2013
Animation,Comedy,2013
Adventure,Animation,2014
Adventure,Comedy,2014
Adventure,Family,2014
Animation,Comedy,2014
Animation,Family,2014
Comedy,Family,2014
Action,Crime,2013
Action,Drama,2013
Crime,Drama,2013
Horror,Science_Fiction,1977
Horror,Thriller,1977
Science_Fiction,Thriller,1977
Documentary,Drama,2013
Comedy,Romance,2013
Drama,Romance,2013
Action,Drama,2008
Action,Crime,2014
Action,Thriller,2014
Crime,Thriller,2014
Comedy,Foreign,2011
Comedy,Music,2011
Comedy,Romance,2011
Foreign,Music,2011
Foreign,Romance,2011
Music,Romance,2011
Drama,Mystery,1946
Crime,Drama,2013
Documentary,Romance,2008
Drama,History,2009
Drama,TV_Movie,2009
History,TV_Movie,2009
Action,Adventure,1965
Action,Foreign,1965
Action,Science_Fiction,1965
Adventure,Foreign,1965
Adventure,Science_Fiction,1965
Foreign,Science_Fiction,1965
Action,Science_Fiction,2010
Action,Thriller,2010
Science_Fiction,Thriller,2010
Action,Drama,2011
Action,Family,2011
Action,History,2011
Action,War,2011
Drama,Family,2011
Drama,History,2011
Drama,War,2011
Family,History,2011
Family,War,2011
History,War,2011
Comedy,Drama,1925
Drama,History,1936
Action,Adventure,1968
Action,Drama,1968
Adventure,Drama,1968
Action,Science_Fiction,2014
Action,Adventure,2014
Action,Fantasy,2014
Action,Science_Fiction,2014
Adventure,Fantasy,2014
Adventure,Science_Fiction,2014
Fantasy,Science_Fiction,2014
Action,Science_Fiction,2014
Action,Thriller,2014
Science_Fiction,Thriller,2014
Horror,Thriller,2012
Crime,Thriller,2014
Drama,Music,1982
Action,Adventure,1968
Action,Drama,1968
Adventure,Drama,1968
Action,Adventure,1972
Action,Drama,1972
Adventure,Drama,1972
Animation,Family,2013
Animation,Music,2013
Family,Music,2013
Action,Thriller,1973
Action,Adventure,2009
Action,Fantasy,2009
Action,Science_Fiction,2009
Adventure,Fantasy,2009
Adventure,Science_Fiction,2009
Fantasy,Science_Fiction,2009
Action,Drama,2004
Drama,Foreign,1972
Drama,Horror,2014
Drama,Mystery,2014
Drama,Thriller,2014
Horror,Mystery,2014
Horror,Thriller,2014
Mystery,Thriller,2014
Comedy,Romance,1954
Drama,Mystery,2011
Drama,Thriller,2011
Mystery,Thriller,2011
Horror,Thriller,2012
Action,Adventure,1972
Action,Drama,1972
Adventure,Drama,1972
Comedy,War,1961
Crime,Drama,2013
Action,Drama,1973
Comedy,Drama,2014
Comedy,Romance,2014
Drama,Romance,2014
Adventure,Drama,1975
Foreign,Science_Fiction,1965
Horror,Thriller,2014
Action,Drama,2014
Action,Mystery,2014
Action,Thriller,2014
Drama,Mystery,2014
Drama,Thriller,2014
Mystery,Thriller,2014
Action,Crime,2014
Action,Drama,2014
Crime,Drama,2014
Drama,TV_Movie,2014
Comedy,Drama,2013
Comedy,Music,2013
Comedy,Romance,2013
Drama,Music,2013
Drama,Romance,2013
Music,Romance,2013
Comedy,Drama,2014
Action,Horror,2011
Action,Science_Fiction,2011
Horror,Science_Fiction,2011
Drama,TV_Movie,1966
Drama,Romance,1936
Horror,Mystery,1973
Comedy,Romance,1978
Action,Adventure,2014
Action,Family,2014
Action,Fantasy,2014
Action,Romance,2014
Adventure,Family,2014
Adventure,Fantasy,2014
Adventure,Romance,2014
Family,Fantasy,2014
Family,Romance,2014
Fantasy,Romance,2014
Action,Comedy,2014
Action,Horror,2014
Comedy,Horror,2014
Drama,History,1956
Drama,Romance,1956
Drama,War,1956
History,Romance,1956
History,War,1956
Romance,War,1956
Comedy,Romance,2013
Comedy,Drama,2009
Comedy,Family,2009
Drama,Family,2009
Drama,Romance,1970
Comedy,Drama,1970
Comedy,Romance,1970
Drama,Romance,1970
Comedy,Drama,1956
Action,Drama,1958
Action,War,1958
Drama,War,1958
Adventure,Comedy,1964
Adventure,Crime,1964
Comedy,Crime,1964
Animation,Comedy,2014
Animation,Family,2014
Animation,Mystery,2014
Comedy,Family,2014
Comedy,Mystery,2014
Family,Mystery,2014
Drama,Fantasy,2013
Drama,Family,2005
Drama,TV_Movie,2005
Family,TV_Movie,2005
Comedy,Western,2014
Horror,Thriller,1962
Comedy,Fantasy,1978
Comedy,Romance,1978
Fantasy,Romance,1978
Drama,Family,2009
Drama,Foreign,2009
Drama,History,2009
Drama,Romance,2009
Family,Foreign,2009
Family,History,2009
Family,Romance,2009
Foreign,History,2009
Foreign,Romance,2009
History,Romance,2009
Action,Science_Fiction,2014
Drama,Romance,2013
Drama,Fantasy,1972
Crime,Documentary,2013
Adventure,Drama,2014
Action,Adventure,2015
Action,Thriller,2015
Adventure,Thriller,2015
Adventure,Family,2011
Adventure,Fantasy,2011
Family,Fantasy,2011
Family,Fantasy,1977
Comedy,Western,1971
Comedy,Drama,2013
Comedy,Romance,2013
Drama,Romance,2013
Drama,Thriller,1976
Crime,Documentary,2013
Action,Crime,2014
Drama,Music,2013
Drama,Mystery,1988
Drama,Thriller,1988
Mystery,Thriller,1988
Drama,War,1953
Crime,Mystery,2012
Horror,Mystery,2014
Horror,Thriller,2014
Mystery,Thriller,2014
Action,Adventure,2013
Action,Science_Fiction,2013
Adventure,Science_Fiction,2013
Comedy,Music,1943
Comedy,Romance,2014
Drama,Romance,1973
Comedy,Drama,1997
Comedy,Romance,1967
Drama,Fantasy,1914
Drama,Romance,2014
Horror,Thriller,2013
Drama,Music,2013
Action,Crime,2013
Action,Drama,2013
Action,Thriller,2013
Crime,Drama,2013
Crime,Thriller,2013
Drama,Thriller,2013
Animation,Family,2002
Animation,Fantasy,2002
Family,Fantasy,2002
Horror,Thriller,2011
Adventure,Animation,2013
Adventure,Family,2013
Animation,Family,2013
Action,Thriller,1967
Comedy,Drama,1935
Crime,Drama,1956
Horror,Thriller,2012
Action,Animation,2012
Action,Comedy,2012
Action,Family,2012
Animation,Comedy,2012
Animation,Family,2012
Comedy,Family,2012
Comedy,Drama,2013
Adventure,Comedy,1963
Adventure,Thriller,1963
Comedy,Thriller,1963
Action,Adventure,1952
Comedy,Family,1940
Comedy,Romance,1940
Family,Romance,1940
Animation,Comedy,2012
Animation,Drama,2012
Animation,Fantasy,2012
Comedy,Drama,2012
Comedy,Fantasy,2012
Drama,Fantasy,2012
Action,Crime,2008
Action,Drama,2008
Crime,Drama,2008
Comedy,Drama,2011
Adventure,Western,1972
Comedy,Drama,2013
Romance,Science_Fiction,2013
Drama,Thriller,2013
Drama,Horror,1997
Action,Comedy,2014
Action,Crime,2014
Comedy,Crime,2014
Action,Crime,2014
Action,Thriller,2014
Crime,Thriller,2014
Action,Adventure,2014
Action,Animation,2014
Action,Comedy,2014
Action,Family,2014
Action,Fantasy,2014
Adventure,Animation,2014
Adventure,Comedy,2014
Adventure,Family,2014
Adventure,Fantasy,2014
Animation,Comedy,2014
Animation,Family,2014
Animation,Fantasy,2014
Comedy,Family,2014
Comedy,Fantasy,2014
Family,Fantasy,2014
Drama,Horror,2013
Comedy,Drama,2014
Drama,Foreign,2010
Drama,Thriller,2009
Comedy,Drama,2012
Crime,Thriller,1954
Horror,Thriller,1985
Adventure,Crime,1937
Comedy,Drama,1970
Comedy,Romance,1970
Drama,Romance,1970
Horror,Thriller,2013
Documentary,Music,2013
Drama,Music,2001
Drama,Romance,2001
Music,Romance,2001
Adventure,Comedy,1971
Animation,Documentary,2006
Drama,War,1967
Comedy,Drama,1976
Drama,Thriller,1946
Drama,War,1946
Thriller,War,1946
Documentary,History,2012
Action,Horror,1974
Comedy,Romance,2014
Comedy,Music,1937
Comedy,Romance,1937
Music,Romance,1937
Drama,Music,2014
Drama,Horror,2012
Drama,Science_Fiction,2012
Drama,Thriller,2012
Horror,Science_Fiction,2012
Horror,Thriller,2012
Science_Fiction,Thriller,2012
Action,Science_Fiction,1998
Action,Adventure,1962
Action,Drama,1962
Adventure,Drama,1962
Comedy,Crime,1967
Comedy,Thriller,1967
Crime,Thriller,1967
Crime,Documentary,2014
Adventure,Comedy,1968
Adventure,Crime,1968
Comedy,Crime,1968
Comedy,Drama,1956
Comedy,Family,1956
Drama,Family,1956
Drama,Mystery,1949
Drama,Mystery,1971
Action,Adventure,2014
Action,Science_Fiction,2014
Adventure,Science_Fiction,2014
Crime,Drama,1975
Crime,Thriller,1975
Drama,Thriller,1975
Comedy,Science_Fiction,1993
Adventure,Comedy,1966
Adventure,Crime,1966
Adventure,Mystery,1966
Comedy,Crime,1966
Comedy,Mystery,1966
Crime,Mystery,1966
Action,Crime,2014
Action,Drama,2014
Action,Mystery,2014
Crime,Drama,2014
Crime,Mystery,2014
Drama,Mystery,2014
Crime,Drama,2014
Crime,Thriller,2014
Drama,Thriller,2014
Crime,Drama,2008
Drama,Romance,1946
Comedy,Drama,2014
Comedy,Mystery,2014
Drama,Mystery,2014
Comedy,Drama,2012
Comedy,Drama,2007
Comedy,Romance,2007
Drama,Romance,2007
Drama,Foreign,2007
Horror,Science_Fiction,1977
Horror,Thriller,1977
Science_Fiction,Thriller,1977
Action,Adventure,1984
Action,Horror,1984
Adventure,Horror,1984
Adventure,Animation,2014
Adventure,Comedy,2014
Adventure,Family,2014
Animation,Comedy,2014
Animation,Family,2014
Comedy,Family,2014
Action,Crime,1972
Action,Thriller,1972
Crime,Thriller,1972
Drama,Thriller,2011
Action,Comedy,1979
Action,Crime,1979
Comedy,Crime,1979
Comedy,Fantasy,1950
Comedy,War,1950
Fantasy,War,1950
Comedy,Western,2014
Comedy,Drama,1993
Comedy,Music,1993
Drama,Music,1993
Drama,Science_Fiction,2010
Drama,Thriller,2010
Science_Fiction,Thriller,2010
Animation,Drama,2010
Drama,Horror,2014
Drama,Thriller,2014
Horror,Thriller,2014
Adventure,Comedy,1981
Adventure,Horror,1981
Comedy,Horror,1981
Crime,Documentary,2014
Crime,History,2014
Crime,Horror,2014
Documentary,History,2014
Documentary,Horror,2014
History,Horror,2014
Drama,Foreign,2002
Drama,Romance,2002
Foreign,Romance,2002
Action,Drama,2003
Action,Foreign,2003
Action,War,2003
Drama,Foreign,2003
Drama,War,2003
Foreign,War,2003
Drama,Mystery,2014
Drama,Thriller,2014
Mystery,Thriller,2014
Comedy,Documentary,2010
Comedy,Drama,2014
Adventure,Documentary,2010
Action,Comedy,1998
Comedy,Drama,2014
Action,Adventure,1985
Action,Horror,1985
Adventure,Horror,1985
Action,Drama,2014
Action,Science_Fiction,2014
Action,Thriller,2014
Drama,Science_Fiction,2014
Drama,Thriller,2014
Science_Fiction,Thriller,2014
Drama,Mystery,2011
Action,Science_Fiction,1975
Action,Thriller,1975
Science_Fiction,Thriller,1975
Action,Adventure,2011
Action,Science_Fiction,2011
Adventure,Science_Fiction,2011
Action,Thriller,2014
Drama,Romance,2008
Horror,Thriller,2013
